"customer_id","recency","frequency","monetary","r_score","f_score","m_score","rfm_score","customer_segment"
17629,5129,"8","1814.12",1,1,2,"112","Lost Customers"
17827,5129,"5","1995.46",1,2,2,"122","Lost Customers"
13596,5129,"2","697.04",1,3,3,"133","At Risk"
14560,5131,"22","2237.77",1,1,1,"111","Lost Customers"
14250,5131,"3","1904.05",1,2,2,"122","Lost Customers"
12762,5131,"2","1702.52",1,3,2,"132","At Risk"
16333,5131,"22","26626.80",1,1,1,"111","Lost Customers"
17386,5131,"6","2686.42",1,1,1,"111","Lost Customers"
18097,5131,"6","2697.80",1,1,1,"111","Lost Customers"
16899,5131,"6","1281.56",1,1,2,"112","Lost Customers"
13309,5131,"5","1456.79",1,2,2,"122","Lost Customers"
12962,5131,"2","266.39",1,3,4,"134","At Risk"
17157,5131,"2","319.00",1,4,4,"144","At Risk"
12684,5131,"6","2073.63",1,1,1,"111","Lost Customers"
14688,5131,"21","5630.87",1,1,1,"111","Lost Customers"
14895,5131,"20","11138.71",1,1,1,"111","Lost Customers"
17221,5131,"2","335.13",1,3,4,"134","At Risk"
12970,5131,"4","452.24",1,2,4,"124","Lost Customers"
12364,5131,"4","1208.10",1,2,2,"122","Lost Customers"
13884,5131,"5","787.60",1,2,3,"123","Lost Customers"
14126,5131,"3","706.13",1,3,3,"133","At Risk"
12856,5131,"6","2179.93",1,1,1,"111","Lost Customers"
18282,5131,"2","178.05",1,3,5,"135","At Risk"
12587,5131,"1","104.00",1,5,5,"155","At Risk"
18174,5131,"1","104.00",1,5,5,"155","At Risk"
12695,5131,"4","582.10",1,2,3,"123","Lost Customers"
14092,5131,"14","4076.91",1,1,1,"111","Lost Customers"
16359,5131,"9","1750.92",1,1,2,"112","Lost Customers"
12700,5131,"4","4525.99",1,2,1,"121","Lost Customers"
14897,5131,"4","1366.38",1,2,2,"122","Lost Customers"
17611,5131,"15","3984.22",1,1,1,"111","Lost Customers"
13495,5131,"5","2044.87",1,2,1,"121","Lost Customers"
17584,5131,"2","1242.30",1,4,2,"142","At Risk"
15547,5131,"14","4954.84",1,1,1,"111","Lost Customers"
13458,5131,"14","9646.57",1,1,1,"111","Lost Customers"
18144,5131,"12","2888.75",1,1,1,"111","Lost Customers"
13560,5131,"1","174.37",1,5,5,"155","At Risk"
15271,5131,"15","2507.07",1,1,1,"111","Lost Customers"
17567,5131,"8","4331.48",1,1,1,"111","Lost Customers"
15539,5131,"1","538.46",1,4,3,"143","At Risk"
15570,5131,"12","4165.52",1,1,1,"111","Lost Customers"
14292,5131,"9","4871.93",1,1,1,"111","Lost Customers"
16989,5131,"6","1133.25",1,1,2,"112","Lost Customers"
15769,5131,"26","56252.72",1,1,1,"111","Lost Customers"
14031,5131,"19","17286.86",1,1,1,"111","Lost Customers"
14428,5131,"5","1244.83",1,2,2,"122","Lost Customers"
17495,5131,"2","497.56",1,3,3,"133","At Risk"
14594,5131,"2","379.83",1,3,4,"134","At Risk"
16474,5131,"7","1871.34",1,1,2,"112","Lost Customers"
17086,5131,"6","2050.08",1,1,1,"111","Lost Customers"
13183,5131,"9","3957.78",1,1,1,"111","Lost Customers"
16759,5131,"3","789.79",1,3,3,"133","At Risk"
16103,5131,"6","1429.64",1,1,2,"112","Lost Customers"
13297,5131,"4","2089.85",1,2,1,"121","Lost Customers"
14788,5131,"2","679.44",1,3,3,"133","At Risk"
15123,5131,"2","2199.31",1,3,1,"131","At Risk"
13705,5131,"3","711.86",1,3,3,"133","At Risk"
14865,5131,"2","52.20",1,4,5,"145","At Risk"
13780,5131,"2","360.01",1,3,4,"134","At Risk"
16440,5131,"5","3640.67",1,2,1,"121","Lost Customers"
17183,5131,"6","3347.31",1,1,1,"111","Lost Customers"
17686,5131,"7","5739.46",1,1,1,"111","Lost Customers"
13868,5131,"2","3192.54",1,3,1,"131","At Risk"
16038,5131,"3","471.78",1,3,4,"134","At Risk"
17942,5131,"1","77.50",1,5,5,"155","At Risk"
13969,5131,"18","9053.94",1,1,1,"111","Lost Customers"
13017,5131,"1","204.00",1,5,5,"155","At Risk"
12558,5131,"1","269.96",1,5,4,"154","At Risk"
14023,5131,"2","584.07",1,3,3,"133","At Risk"
13953,5131,"7","3515.68",1,1,1,"111","Lost Customers"
12704,5131,"8","1740.84",1,1,2,"112","Lost Customers"
18055,5131,"10","6784.19",1,1,1,"111","Lost Customers"
18245,5131,"7","2567.06",1,1,1,"111","Lost Customers"
15078,5131,"32","9743.11",1,1,1,"111","Lost Customers"
14493,5131,"5","2383.24",1,1,1,"111","Lost Customers"
17115,5132,"3","837.50",1,3,3,"133","At Risk"
12553,5132,"10","3278.28",1,1,1,"111","Lost Customers"
16813,5132,"10","1692.98",1,1,2,"112","Lost Customers"
14804,5132,"1","353.27",1,4,4,"144","At Risk"
17293,5132,"9","1875.11",1,1,2,"112","Lost Customers"
15948,5132,"2","955.24",1,4,2,"142","At Risk"
16145,5132,"11","3799.49",1,1,1,"111","Lost Customers"
18077,5132,"11","2633.01",1,1,1,"111","Lost Customers"
14309,5132,"9","2352.53",1,1,1,"111","Lost Customers"
15172,5132,"5","1624.05",1,2,2,"122","Lost Customers"
15687,5132,"9","2993.10",1,1,1,"111","Lost Customers"
14659,5132,"9","2529.93",1,1,1,"111","Lost Customers"
16376,5132,"2","987.01",1,4,2,"142","At Risk"
16496,5132,"3","1599.52",1,2,2,"122","Lost Customers"
15904,5132,"1","164.68",1,5,5,"155","At Risk"
14287,5132,"3","176.63",1,2,5,"125","Lost Customers"
16938,5132,"4","2736.38",1,2,1,"121","Lost Customers"
15380,5132,"5","1690.26",1,2,2,"122","Lost Customers"
17768,5132,"3","2273.18",1,2,1,"121","Lost Customers"
14732,5132,"8","2702.49",1,1,1,"111","Lost Customers"
15021,5132,"9","1914.82",1,1,2,"112","Lost Customers"
14262,5132,"8","2618.23",1,1,1,"111","Lost Customers"
15373,5132,"12","2415.91",1,1,1,"111","Lost Customers"
12562,5132,"7","3385.74",1,1,1,"111","Lost Customers"
14146,5132,"5","4191.00",1,2,1,"121","Lost Customers"
16839,5132,"34","16594.35",1,1,1,"111","Lost Customers"
16701,5132,"13","5398.30",1,1,1,"111","Lost Customers"
13090,5132,"13","8895.82",1,1,1,"111","Lost Customers"
16700,5132,"13","5076.55",1,1,1,"111","Lost Customers"
13040,5132,"2","676.99",1,3,3,"133","At Risk"
17321,5132,"2","700.86",1,3,3,"133","At Risk"
12963,5132,"8","1856.63",1,1,2,"112","Lost Customers"
15500,5132,"4","1131.56",1,2,2,"122","Lost Customers"
16242,5132,"7","3603.21",1,1,1,"111","Lost Customers"
18122,5132,"6","1824.99",1,1,2,"112","Lost Customers"
15862,5132,"4","832.88",1,2,3,"123","Lost Customers"
15028,5132,"4","627.13",1,2,3,"123","Lost Customers"
17014,5132,"3","586.33",1,3,3,"133","At Risk"
16789,5132,"1","80.80",1,5,5,"155","At Risk"
16011,5132,"16","3362.71",1,1,1,"111","Lost Customers"
16169,5132,"4","1822.97",1,2,2,"122","Lost Customers"
14655,5132,"4","1932.23",1,2,2,"122","Lost Customers"
14367,5132,"16","9261.52",1,1,1,"111","Lost Customers"
13159,5132,"4","1437.85",1,2,2,"122","Lost Customers"
14298,5132,"44","51527.30",1,1,1,"111","Lost Customers"
15144,5132,"17","6580.44",1,1,1,"111","Lost Customers"
13509,5132,"6","964.72",1,1,2,"112","Lost Customers"
16119,5132,"2","423.36",1,3,4,"134","At Risk"
14440,5132,"5","2357.68",1,2,1,"121","Lost Customers"
17576,5132,"19","3622.68",1,1,1,"111","Lost Customers"
14766,5132,"6","2473.37",1,1,1,"111","Lost Customers"
14178,5132,"7","1600.93",1,1,2,"112","Lost Customers"
17426,5132,"6","5037.26",1,1,1,"111","Lost Customers"
17350,5132,"4","1286.07",1,2,2,"122","Lost Customers"
15060,5132,"4","301.84",1,2,4,"124","Lost Customers"
17937,5132,"7","4301.22",1,1,1,"111","Lost Customers"
13854,5132,"25","8109.52",1,1,1,"111","Lost Customers"
14960,5132,"2","221.27",1,3,5,"135","At Risk"
14869,5132,"2","725.70",1,3,3,"133","At Risk"
16966,5132,"7","2154.97",1,1,1,"111","Lost Customers"
12901,5132,"28","17654.54",1,1,1,"111","Lost Customers"
12919,5132,"6","1335.19",1,1,2,"112","Lost Customers"
15531,5132,"2","2007.44",1,3,2,"132","At Risk"
17381,5132,"29","20275.61",1,1,1,"111","Lost Customers"
15951,5132,"2","708.22",1,3,3,"133","At Risk"
14289,5132,"6","911.26",1,1,3,"113","Lost Customers"
14243,5132,"10","2588.77",1,1,1,"111","Lost Customers"
16156,5132,"9","3122.04",1,1,1,"111","Lost Customers"
15434,5132,"5","1041.48",1,2,2,"122","Lost Customers"
15101,5132,"2","317.53",1,4,4,"144","At Risk"
17566,5132,"2","901.21",1,4,3,"143","At Risk"
15602,5132,"9","1297.87",1,1,2,"112","Lost Customers"
14047,5132,"5","1308.61",1,2,2,"122","Lost Customers"
15993,5132,"7","2788.87",1,1,1,"111","Lost Customers"
12664,5132,"9","4391.88",1,1,1,"111","Lost Customers"
12951,5132,"6","1064.07",1,1,2,"112","Lost Customers"
12572,5132,"2","912.42",1,4,3,"143","At Risk"
14299,5132,"9","3965.62",1,1,1,"111","Lost Customers"
17450,5132,"46","194550.79",1,1,1,"111","Lost Customers"
14713,5133,"11","2666.36",1,1,1,"111","Lost Customers"
17736,5133,"3","377.44",1,2,4,"124","Lost Customers"
15654,5133,"2","922.53",1,4,3,"143","At Risk"
15073,5133,"3","1043.41",1,3,2,"132","At Risk"
13784,5133,"11","2462.79",1,1,1,"111","Lost Customers"
15113,5133,"3","3608.94",1,2,1,"121","Lost Customers"
12953,5133,"1","329.85",1,4,4,"144","At Risk"
12524,5133,"8","3945.72",1,1,1,"111","Lost Customers"
15782,5133,"3","2614.74",1,2,1,"121","Lost Customers"
12488,5133,"3","1244.66",1,2,2,"122","Lost Customers"
12714,5133,"5","4294.86",1,2,1,"121","Lost Customers"
17288,5133,"7","1419.73",1,1,2,"112","Lost Customers"
17502,5133,"4","689.10",1,2,3,"123","Lost Customers"
14432,5133,"6","2255.51",1,1,1,"111","Lost Customers"
12957,5133,"8","4017.54",1,1,1,"111","Lost Customers"
15039,5133,"47","19914.44",1,1,1,"111","Lost Customers"
16295,5133,"4","1328.55",1,2,2,"122","Lost Customers"
13203,5133,"4","869.46",1,2,3,"123","Lost Customers"
14062,5133,"12","10464.85",1,1,1,"111","Lost Customers"
15394,5133,"4","2183.54",1,2,1,"121","Lost Customers"
12528,5133,"6","1645.48",1,1,2,"112","Lost Customers"
15444,5133,"2","1418.26",1,3,2,"132","At Risk"
16265,5133,"9","5347.00",1,1,1,"111","Lost Customers"
16915,5133,"6","621.68",1,1,3,"113","Lost Customers"
18158,5133,"2","453.40",1,3,4,"134","At Risk"
14963,5133,"5","1487.80",1,2,2,"122","Lost Customers"
13255,5133,"2","399.51",1,3,4,"134","At Risk"
14258,5133,"9","12669.98",1,1,1,"111","Lost Customers"
12630,5133,"2","1030.88",1,4,2,"142","At Risk"
15251,5133,"11","10484.99",1,1,1,"111","Lost Customers"
17737,5133,"2","168.24",1,3,5,"135","At Risk"
12882,5133,"2","1463.04",1,3,2,"132","At Risk"
15611,5133,"11","1570.45",1,1,2,"112","Lost Customers"
15712,5133,"5","1072.36",1,2,2,"122","Lost Customers"
14385,5133,"3","202.11",1,2,5,"125","Lost Customers"
15680,5133,"3","1333.68",1,2,2,"122","Lost Customers"
17911,5133,"1","366.23",1,4,4,"144","At Risk"
16712,5133,"11","3637.78",1,1,1,"111","Lost Customers"
14755,5133,"11","5010.28",1,1,1,"111","Lost Customers"
15024,5133,"10","1661.33",1,1,2,"112","Lost Customers"
12787,5133,"3","418.66",1,3,4,"134","At Risk"
13658,5133,"5","2639.17",1,2,1,"121","Lost Customers"
18241,5133,"17","2073.09",1,1,1,"111","Lost Customers"
13362,5133,"4","3090.74",1,2,1,"121","Lost Customers"
14540,5133,"3","996.26",1,3,2,"132","At Risk"
15467,5133,"3","524.88",1,3,3,"133","At Risk"
14618,5133,"3","553.44",1,3,3,"133","At Risk"
15903,5133,"7","5126.76",1,1,1,"111","Lost Customers"
16361,5133,"4","896.66",1,2,3,"123","Lost Customers"
16657,5133,"4","933.62",1,2,2,"122","Lost Customers"
18230,5133,"7","2810.20",1,1,1,"111","Lost Customers"
16062,5133,"4","1153.62",1,2,2,"122","Lost Customers"
14005,5133,"5","2874.72",1,2,1,"121","Lost Customers"
14448,5133,"2","375.35",1,3,4,"134","At Risk"
15046,5133,"15","5194.82",1,1,1,"111","Lost Customers"
13647,5133,"4","1678.12",1,2,2,"122","Lost Customers"
14156,5133,"54","116729.63",1,1,1,"111","Lost Customers"
14893,5133,"2","1237.85",1,4,2,"142","At Risk"
12966,5133,"1","160.18",1,5,5,"155","At Risk"
12598,5133,"7","2807.08",1,1,1,"111","Lost Customers"
13012,5133,"8","1661.84",1,1,2,"112","Lost Customers"
16115,5133,"8","1667.97",1,1,2,"112","Lost Customers"
12921,5133,"37","16587.09",1,1,1,"111","Lost Customers"
12429,5133,"4","3388.40",1,2,1,"121","Lost Customers"
18179,5133,"6","1793.17",1,1,2,"112","Lost Customers"
18058,5133,"1","170.16",1,5,5,"155","At Risk"
15152,5133,"13","4745.69",1,1,1,"111","Lost Customers"
15544,5133,"9","3546.71",1,1,1,"111","Lost Customers"
16241,5133,"13","2607.87",1,1,1,"111","Lost Customers"
15414,5133,"3","774.90",1,3,3,"133","At Risk"
15148,5134,"1","301.29",1,5,4,"154","At Risk"
14824,5134,"4","1127.71",1,2,2,"122","Lost Customers"
14554,5134,"4","2381.04",1,2,1,"121","Lost Customers"
16168,5134,"27","3787.60",1,1,1,"111","Lost Customers"
18118,5134,"26","5651.42",1,1,1,"111","Lost Customers"
14667,5134,"25","9236.95",1,1,1,"111","Lost Customers"
14180,5134,"25","4748.52",1,1,1,"111","Lost Customers"
15615,5134,"23","10399.74",1,1,1,"111","Lost Customers"
17306,5134,"19","8631.31",1,1,1,"111","Lost Customers"
13576,5134,"18","6717.34",1,1,1,"111","Lost Customers"
14785,5134,"2","77.40",1,4,5,"145","At Risk"
17466,5134,"2","763.28",1,4,3,"143","At Risk"
14088,5134,"13","50491.81",1,1,1,"111","Lost Customers"
14550,5134,"2","765.62",1,4,3,"143","At Risk"
16782,5134,"13","2279.90",1,1,1,"111","Lost Customers"
15239,5134,"2","780.59",1,4,3,"143","At Risk"
13467,5134,"2","1083.71",1,4,2,"142","At Risk"
13999,5134,"12","3901.81",1,1,1,"111","Lost Customers"
14711,5134,"11","2868.80",1,1,1,"111","Lost Customers"
16818,5134,"11","3349.57",1,1,1,"111","Lost Customers"
14866,5134,"11","14353.40",1,1,1,"111","Lost Customers"
15218,5134,"11","5756.89",1,1,1,"111","Lost Customers"
16775,5134,"11","1695.66",1,1,2,"112","Lost Customers"
16549,5134,"10","4154.64",1,1,1,"111","Lost Customers"
13014,5134,"10","3466.28",1,1,1,"111","Lost Customers"
17711,5134,"2","385.10",1,4,4,"144","At Risk"
14701,5134,"9","2549.37",1,1,1,"111","Lost Customers"
14961,5134,"9","7044.68",1,1,1,"111","Lost Customers"
16479,5134,"2","300.83",1,3,4,"134","At Risk"
14390,5134,"9","4652.82",1,1,1,"111","Lost Customers"
13657,5134,"2","382.14",1,3,4,"134","At Risk"
12464,5134,"8","957.05",1,1,2,"112","Lost Customers"
15619,5134,"1","336.40",1,4,4,"144","At Risk"
13137,5134,"8","3650.41",1,1,1,"111","Lost Customers"
14452,5134,"2","264.44",1,3,4,"134","At Risk"
12375,5134,"2","377.50",1,3,4,"134","At Risk"
14388,5134,"8","3212.84",1,1,1,"111","Lost Customers"
17655,5134,"7","2638.94",1,1,1,"111","Lost Customers"
14408,5134,"7","2606.53",1,1,1,"111","Lost Customers"
12727,5134,"7","3440.70",1,1,1,"111","Lost Customers"
17772,5134,"2","182.77",1,3,5,"135","At Risk"
17682,5134,"6","2474.33",1,1,1,"111","Lost Customers"
15755,5134,"6","2364.25",1,1,1,"111","Lost Customers"
14723,5134,"6","1156.60",1,1,2,"112","Lost Customers"
13496,5134,"2","653.33",1,3,3,"133","At Risk"
15783,5134,"1","246.30",1,5,5,"155","At Risk"
15089,5134,"6","2420.84",1,1,1,"111","Lost Customers"
13068,5134,"2","344.00",1,3,4,"134","At Risk"
16852,5134,"2","144.91",1,3,5,"135","At Risk"
15790,5134,"1","220.85",1,5,5,"155","At Risk"
13428,5134,"1","218.47",1,5,5,"155","At Risk"
12627,5134,"6","4082.53",1,1,1,"111","Lost Customers"
17468,5134,"2","137.00",1,3,5,"135","At Risk"
14419,5134,"6","1058.06",1,1,2,"112","Lost Customers"
14601,5134,"1","213.96",1,5,5,"155","At Risk"
13198,5134,"6","3401.24",1,1,1,"111","Lost Customers"
14209,5134,"6","2073.43",1,1,1,"111","Lost Customers"
13349,5134,"1","197.32",1,5,5,"155","At Risk"
13883,5134,"5","2674.48",1,2,1,"121","Lost Customers"
12670,5134,"5","2744.05",1,2,1,"121","Lost Customers"
12798,5134,"3","6977.04",1,3,1,"131","At Risk"
15297,5134,"3","641.94",1,3,3,"133","At Risk"
12451,5134,"5","8995.52",1,2,1,"121","Lost Customers"
16992,5134,"5","1614.31",1,2,2,"122","Lost Customers"
14321,5134,"5","1530.75",1,2,2,"122","Lost Customers"
15197,5134,"3","1079.61",1,2,2,"122","Lost Customers"
13211,5134,"3","1197.42",1,2,2,"122","Lost Customers"
14836,5134,"3","102.45",1,2,5,"125","Lost Customers"
12654,5134,"5","529.98",1,2,3,"123","Lost Customers"
14173,5134,"4","450.84",1,2,4,"124","Lost Customers"
15206,5134,"4","420.30",1,2,4,"124","Lost Customers"
14125,5134,"3","2740.43",1,2,1,"121","Lost Customers"
14349,5134,"1","133.50",1,5,5,"155","At Risk"
13429,5134,"4","1006.80",1,2,2,"122","Lost Customers"
17101,5134,"4","1621.73",1,2,2,"122","Lost Customers"
13147,5134,"4","712.80",1,2,3,"123","Lost Customers"
13928,5134,"4","464.57",1,2,4,"124","Lost Customers"
15022,5135,"4","905.04",1,2,3,"123","Lost Customers"
13418,5135,"18","6127.43",1,1,1,"111","Lost Customers"
15601,5135,"14","6776.56",1,1,1,"111","Lost Customers"
17929,5135,"4","843.00",1,2,3,"123","Lost Customers"
12657,5135,"4","1427.18",1,2,2,"122","Lost Customers"
15721,5135,"1","507.08",1,4,3,"143","At Risk"
16094,5135,"4","1078.23",1,2,2,"122","Lost Customers"
12479,5135,"1","473.20",1,4,4,"144","At Risk"
17299,5135,"4","669.11",1,2,3,"123","Lost Customers"
13196,5135,"4","1797.78",1,2,2,"122","Lost Customers"
16800,5135,"1","1201.49",1,4,2,"142","At Risk"
12668,5135,"4","3177.15",1,2,1,"121","Lost Customers"
17019,5135,"4","1272.61",1,2,2,"122","Lost Customers"
14480,5135,"1","279.05",1,5,4,"154","At Risk"
13758,5135,"7","3190.55",1,1,1,"111","Lost Customers"
15540,5135,"1","213.30",1,5,5,"155","At Risk"
17852,5135,"2","114.34",1,3,5,"135","At Risk"
13590,5135,"6","1981.92",1,1,2,"112","Lost Customers"
18101,5135,"2","223.65",1,3,5,"135","At Risk"
17188,5135,"7","2474.23",1,1,1,"111","Lost Customers"
12660,5135,"1","227.10",1,5,5,"155","At Risk"
14741,5135,"6","1400.34",1,1,2,"112","Lost Customers"
17739,5135,"7","2791.35",1,1,1,"111","Lost Customers"
14290,5135,"5","2314.65",1,2,1,"121","Lost Customers"
17523,5135,"4","652.74",1,2,3,"123","Lost Customers"
17924,5135,"7","2962.50",1,1,1,"111","Lost Customers"
13914,5135,"2","626.45",1,3,3,"133","At Risk"
15571,5135,"4","650.43",1,2,3,"123","Lost Customers"
12906,5135,"5","2919.81",1,2,1,"121","Lost Customers"
13115,5135,"4","2294.78",1,2,1,"121","Lost Customers"
13258,5135,"3","698.58",1,3,3,"133","At Risk"
15511,5135,"5","909.23",1,2,3,"123","Lost Customers"
16744,5135,"7","1304.76",1,1,2,"112","Lost Customers"
13389,5135,"3","797.96",1,3,3,"133","At Risk"
17031,5135,"2","380.35",1,3,4,"134","At Risk"
17988,5135,"7","201.12",1,1,5,"115","Lost Customers"
18096,5135,"3","911.15",1,3,3,"133","At Risk"
18041,5135,"21","4183.39",1,1,1,"111","Lost Customers"
17806,5135,"1","546.04",1,4,3,"143","At Risk"
17237,5135,"2","314.69",1,3,4,"134","At Risk"
13188,5135,"1","114.60",1,5,5,"155","At Risk"
13844,5135,"1","361.62",1,4,4,"144","At Risk"
14901,5135,"9","1421.29",1,1,2,"112","Lost Customers"
16347,5135,"2","887.65",1,4,3,"143","At Risk"
14511,5135,"5","1314.81",1,2,2,"122","Lost Customers"
14597,5135,"2","883.15",1,4,3,"143","At Risk"
18229,5135,"20","7276.90",1,1,1,"111","Lost Customers"
17651,5135,"10","3945.00",1,1,1,"111","Lost Customers"
15561,5135,"4","800.59",1,2,3,"123","Lost Customers"
15838,5135,"19","33643.08",1,1,1,"111","Lost Customers"
17379,5135,"1","404.66",1,4,4,"144","At Risk"
13081,5135,"11","28337.38",1,1,1,"111","Lost Customers"
17419,5135,"12","4226.57",1,1,1,"111","Lost Customers"
13030,5135,"2","799.48",1,4,3,"143","At Risk"
13266,5135,"12","3834.26",1,1,1,"111","Lost Customers"
13950,5135,"4","745.06",1,2,3,"123","Lost Customers"
14470,5135,"2","461.19",1,4,4,"144","At Risk"
14215,5135,"6","1789.72",1,1,2,"112","Lost Customers"
16364,5135,"2","707.04",1,3,3,"133","At Risk"
13004,5135,"18","5655.91",1,1,1,"111","Lost Customers"
17359,5135,"1","127.86",1,5,5,"155","At Risk"
15714,5135,"2","330.88",1,4,4,"144","At Risk"
17068,5136,"21","4545.89",1,1,1,"111","Lost Customers"
13546,5136,"3","626.99",1,3,3,"133","At Risk"
17365,5136,"8","4796.52",1,1,1,"111","Lost Customers"
16024,5136,"1","245.96",1,5,5,"155","At Risk"
18112,5136,"2","352.69",1,3,4,"134","At Risk"
15514,5136,"11","4139.46",1,1,1,"111","Lost Customers"
18156,5136,"2","734.94",1,3,3,"133","At Risk"
17236,5136,"6","916.13",1,1,3,"113","Lost Customers"
14954,5136,"1","336.17",1,4,4,"144","At Risk"
17411,5136,"3","778.94",1,3,3,"133","At Risk"
18001,5136,"2","417.23",1,3,4,"134","At Risk"
16923,5136,"19","7247.61",1,1,1,"111","Lost Customers"
17812,5136,"4","732.16",1,2,3,"123","Lost Customers"
17231,5136,"10","3174.32",1,1,1,"111","Lost Customers"
17595,5136,"2","388.79",1,3,4,"134","At Risk"
16983,5136,"7","1931.25",1,1,2,"112","Lost Customers"
15351,5136,"7","1960.11",1,1,2,"112","Lost Customers"
18145,5136,"4","2861.55",1,2,1,"121","Lost Customers"
14577,5136,"4","859.71",1,2,3,"123","Lost Customers"
15555,5136,"16","4802.18",1,1,1,"111","Lost Customers"
15009,5136,"3","1261.78",1,2,2,"122","Lost Customers"
13610,5136,"7","1131.88",1,1,2,"112","Lost Customers"
